"edu_id","match_fam_id","edu_BirthYear","edu_GenderNum","edu_GenderNum.1","edu_ParentOcc","edu_ParentSES","edu_AdmissionYear","edu_YearStart","edu_YearFinish","edu_YearsOut","edu_SchoolLeavingAge","edu_LeaveIslands","edu_CompletedEdu","edu_FurtherEduVOther","edu_StaysCompletedEdu","adult_fam.id","adult_SES","adult_Fertility","deaths_id","deaths_DeathAge"
1968,337,1904,NA,NA,"Soldier",38.7,1916,1916,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
1871,1004,1907,NA,NA,"",NA,1913,1913,1913,NA,6,"1",NA,NA,NA,NA,NA,NA,NA,NA
2820,843,1943,"0","0","Blacksmith",46.09,1948,1948,1951,NA,8,"1",NA,NA,NA,NA,NA,NA,NA,NA
1104,1004,NA,NA,NA,"Gentleman",NA,1884,1884,1884,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA
2518,651,1930,"0","0","Carpenter",50,1935,1935,1944,0,14,"1","0","1",NA,NA,NA,NA,NA,NA
2087,393,1911,NA,NA,"Sailor",50.99,1918,1918,1918,NA,7,"1",NA,NA,NA,NA,NA,NA,NA,NA
2504,637,1930,NA,NA,"Baker",39.63,1935,1935,1938,NA,8,"0","1",NA,1,NA,NA,NA,NA,NA
2284,490,1921,NA,NA,"Farmer",51.61,1926,1926,1930,1,9,"0","1","0",1,NA,NA,NA,NA,NA
2326,502,1923,NA,NA,"Farmer",51.61,1927,1927,1937,NA,14,"0","1",NA,1,NA,NA,NA,NA,NA
2604,1004,1926,NA,NA,"Service.",NA,1939,1939,1939,NA,13,"1",NA,NA,NA,NA,NA,NA,NA,NA
2226,451,1919,"0","0","Labourer",34.52,1923,1923,1933,NA,14,"0","1",NA,1,NA,NA,NA,NA,NA
1844,256,1907,"0","0","Boatman",57.2,1912,1912,1921,NA,14,"0","1","0",1,NA,NA,NA,NA,NA
1542,279,1895,"0","0","Labourer",34.52,1906,1906,1909,NA,14,"0",NA,NA,NA,NA,NA,NA,NA,NA
2076,387,1912,"0","0","Soldier",38.7,1918,1918,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
1530,213,1896,"0","0","Baker",39.63,1906,1906,1909,NA,13,"1",NA,NA,NA,NA,NA,NA,NA,NA
3036,995,1950,"1","1","Farm.Labourer",52.02,1955,1955,1965,NA,15,"1","0","1",NA,NA,NA,NA,NA,NA
2549,672,1931,"0","0","Carpenter",50,1937,1937,1945,NA,14,"0","1",NA,1,NA,NA,NA,NA,NA
1760,1004,1904,"0","0","",NA,1910,1910,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA
2725,1004,1939,"0","0","",NA,1944,1944,1951,NA,12,"1","0","1",NA,NA,NA,NA,NA,NA
2505,641,1922,"0","0","Clerk",58.68,1935,1935,1938,NA,16,"0","1",NA,1,NA,NA,NA,NA,NA
3024,990,1943,"0","0","L.Keeper",51.63,1954,1954,1954,NA,11,"1",NA,NA,NA,NA,NA,NA,NA,NA
2772,809,NA,"1","1","Plumber",50.38,1946,1946,1946,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
2834,810,1944,"1","1","Labourer",34.52,1948,1948,1959,NA,15,"1","0","1",NA,NA,NA,NA,NA,NA
1470,213,1898,"1","1","Baker",39.63,1904,1904,1911,NA,13,"0","1",NA,1,NA,NA,NA,NA,NA
2920,913,1946,"1","1","Labourer",34.52,1951,1951,1961,NA,15,"0","1","0",1,NA,NA,NA,NA,NA
2895,893,1946,"1","1","Farm.Labourer",52.02,1950,1950,1961,NA,15,"0","1","0",1,NA,NA,NA,NA,NA
2162,436,1917,"1","1","Sailor",50.99,1921,1921,1931,NA,14,"0","1",NA,1,NA,NA,NA,NA,NA
1237,132,1880,"1","1","Lightkeeper",51.63,1890,1890,1893,NA,13,"0",NA,NA,NA,NA,NA,NA,NA,NA
2095,397,1906,"1","1","Baker",39.63,1919,1919,1920,NA,14,"0","1",NA,1,NA,NA,NA,NA,NA
1392,217,1890,"1","1","Painter",38.33,1899,1899,1899,NA,9,"1",NA,NA,NA,NA,NA,NA,NA,NA
1048,42,1875,"1","1","Labourer",34.52,1882,1882,1888,NA,13,"0",NA,NA,NA,996,34.52,6,3235,76
1838,1004,1902,"1","1","",NA,1912,1912,NA,NA,NA,"0","1",NA,1,NA,NA,NA,NA,NA
1200,80,1881,"1","1","Mason",49.9,1888,1888,1894,NA,13,"0",NA,NA,NA,NA,NA,NA,NA,NA
2367,544,1923,"1","1","Farm.Labourer",52.02,1929,1929,1937,NA,14,"0","1",NA,1,NA,NA,NA,NA,NA
2007,355,1905,"1","1","Sailor",50.99,1916,1916,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
1423,231,1894,"1","1","R.G.A.",57.72,1901,1901,1904,NA,10,"1",NA,NA,NA,NA,NA,NA,NA,NA
1084,51,1876,"1","1","Sailor",50.99,1883,1883,1884,NA,8,"0",NA,NA,NA,NA,NA,NA,4100,81
2513,647,1930,"1","1","Labourer",34.52,1935,1935,1943,1,13,"0","1",NA,1,NA,NA,NA,NA,NA
2532,661,1926,"1","1","Coastguard",57.72,1936,1936,1936,NA,10,"0","1",NA,1,NA,NA,NA,NA,NA
1603,1004,1901,"1","1","",NA,1907,1907,1915,NA,14,"0","1",NA,1,NA,NA,NA,NA,NA
2332,518,1922,"1","1","Carpenter",50,1927,1927,1937,NA,15,"0","1",NA,1,NA,NA,NA,NA,NA
2554,674,1927,"1","1","Lightkeeper",51.63,1937,1937,1939,NA,12,"1",NA,NA,NA,NA,NA,NA,NA,NA
1010,11,1871,"1","1","Captain",79.41,1878,1878,1885,NA,14,"0",NA,NA,NA,NA,NA,NA,NA,NA
1684,1004,1903,"1","1","",NA,1910,1910,1910,NA,7,"1",NA,NA,NA,NA,NA,NA,NA,NA
1748,308,1904,"1","1","Publican",41.2,1911,1911,1915,NA,11,"1",NA,NA,NA,NA,NA,NA,NA,NA
2763,802,1940,"1","1","Boatman",57.2,1946,1946,1955,NA,15,"1",NA,NA,NA,NA,NA,NA,NA,NA
2531,556,1931,"1","1","Labourer",34.52,1936,1936,1944,NA,13,"0","1",NA,1,NA,NA,NA,NA,NA
1293,162,1884,"1","1","Lightkeeper",51.63,1894,1894,1897,NA,13,"0",NA,NA,NA,NA,NA,NA,NA,NA
2112,408,1909,"1","1","Coastguard",57.72,1919,1919,1922,NA,13,"1",NA,NA,NA,NA,NA,NA,NA,NA
1658,1004,1899,"1","1","",NA,1909,1909,1913,NA,14,"0","1","0",1,NA,NA,NA,NA,NA
1729,1004,1904,"1","1","",NA,1911,1911,NA,NA,NA,"0","1","0",1,NA,NA,NA,4393,86
1608,1004,1899,"0","0","",NA,1907,1907,1913,NA,14,"0","1",NA,1,NA,NA,NA,NA,NA
1425,232,1893,"1","1","Lightkeeper",51.63,1901,1901,1906,NA,13,"1",NA,NA,NA,NA,NA,NA,NA,NA
2961,943,1947,"1","1","Potter",52.36,1952,1952,1954,NA,7,"1",NA,NA,NA,NA,NA,NA,NA,NA
2010,356,1906,"1","1","Photographer",59.83,1916,1916,1918,NA,12,"1",NA,NA,NA,NA,NA,NA,NA,NA
1016,17,1872,"1","1","Servant",41.45,1879,1879,1886,NA,14,"0",NA,NA,NA,NA,NA,NA,3457,17
2525,656,1930,"1","1","Mechanic",55.04,1936,1936,1944,NA,14,"0","1",NA,1,NA,NA,NA,NA,NA
1195,111,1882,"1","1","Master.Mariner",61.88,1888,1888,1896,NA,14,"0",NA,NA,NA,NA,NA,NA,NA,NA
1505,1004,1899,"1","1","",NA,1906,1906,1913,NA,14,"0","1","0",1,NA,NA,NA,NA,NA
1272,148,1886,"1","1","Labourer",34.52,1893,1893,1899,NA,13,"0",NA,NA,NA,1219,34.52,1,NA,NA
1739,306,1897,"1","1","Coastguard",57.72,1911,1911,1913,NA,16,"1",NA,NA,NA,NA,NA,NA,NA,NA
1053,45,1875,"1","1","Boarding.Clerk",58.68,1882,1882,1890,NA,15,"0",NA,NA,NA,907,51.61,5,6711,73
2866,872,1944,"1","1","Fisherman",52.66,1949,1949,1959,NA,15,"1","0","1",NA,NA,NA,NA,NA,NA
2457,608,1927,"1","1","Sexton",61.2,1932,1932,1941,NA,14,"0","1",NA,1,NA,NA,NA,NA,NA
2503,595,1929,"1","1","Fisherman",52.66,1935,1935,1943,NA,14,"0","1",NA,1,NA,NA,NA,NA,NA
1102,76,1878,"1","1","Carpenter",50,1884,1884,1891,NA,13,"0",NA,NA,NA,NA,NA,NA,NA,NA
1082,66,1877,"1","1","Labourer",34.52,1883,1883,1891,NA,14,"0",NA,NA,NA,NA,NA,NA,NA,NA
1264,145,NA,"1","1","Lightkeeper",51.63,1892,1892,1893,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA
2261,1004,1920,"1","1","",NA,1925,1925,1934,NA,14,"0","1",NA,1,NA,NA,NA,NA,NA
1494,264,1899,"1","1","Boatman",57.2,1905,1905,1913,NA,14,"0","1","0",1,NA,NA,NA,3803,21
1441,238,1893,"1","1","Lightkeeper",51.63,1901,1901,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
1496,265,1894,"1","1","Farmer",51.61,1905,1905,1907,NA,13,"0",NA,NA,NA,NA,NA,NA,NA,NA
2057,1004,1912,"1","1","",NA,1918,1918,1926,NA,14,"0","1",NA,1,NA,NA,NA,NA,NA
1408,205,1894,"1","1","Customs.Office",61.5,1900,1900,1900,NA,6,"1",NA,NA,NA,NA,NA,NA,NA,NA
1409,210,1893,"1","1","Labourer",34.52,1900,1900,1907,NA,14,"0",NA,NA,NA,NA,NA,NA,NA,NA
2239,1004,1918,"1","1","",NA,1923,1923,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
1732,1004,1902,"1","1","",NA,1911,1911,NA,NA,NA,"0","1",NA,1,NA,NA,NA,NA,NA
1215,69,1882,"1","1","Carpenter",50,1889,1889,1897,NA,15,"0",NA,NA,NA,NA,NA,NA,4294,72
2598,604,1933,"1","1","Farmer",51.61,1939,1939,1949,NA,16,"0","1",NA,1,NA,NA,NA,NA,NA
1461,190,1896,"1","1","Farmer",51.61,1903,1903,1910,NA,14,"0","1",NA,1,NA,NA,NA,4339,96
1137,87,1877,"1","1","Sailor",50.99,1886,1886,1886,NA,9,"0",NA,NA,NA,NA,NA,NA,NA,NA
1318,175,1887,"1","1","Carpenter",50,1895,1895,1902,NA,15,"0",NA,NA,NA,NA,NA,NA,NA,NA
2641,710,1936,"1","1","Carpenter",50,1941,1941,1951,NA,15,"0","1","0",1,NA,NA,NA,NA,NA
1369,201,1891,"1","1","Porter",40.95,1898,1898,1900,NA,9,"0",NA,NA,NA,NA,NA,NA,NA,NA
1123,87,1877,"1","1","Sailor",50.99,1885,1885,1886,NA,9,"0",NA,NA,NA,NA,NA,NA,NA,NA
1178,93,1879,"1","1","Labourer",34.52,1887,1887,1892,NA,13,"0",NA,NA,NA,NA,NA,NA,4425,15
1153,10,1879,"1","1","Shoemaker",47.38,1886,1886,1893,NA,14,"0",NA,NA,NA,NA,NA,NA,NA,NA
1525,269,1893,"0","0","Boatman",57.2,1906,1906,1906,NA,13,"0","1","0",1,NA,NA,NA,NA,NA
1523,121,1895,"0","0","Labourer",34.52,1906,1906,1909,NA,14,"0","1","0",1,NA,NA,NA,NA,NA
1609,1004,1899,"0","0","",NA,1907,1907,1913,NA,14,"0","1",NA,1,NA,NA,NA,NA,NA
1640,1004,1901,"0","0","",NA,1908,1908,1915,NA,14,"0","1",NA,1,NA,NA,NA,NA,NA
1961,1004,1903,"0","0","",NA,1915,1915,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
1983,347,1913,"0","0","Customs.Officer",61.5,1916,1916,1920,NA,7,"1",NA,NA,NA,NA,NA,NA,NA,NA
2848,1004,1943,"0","0","",NA,1949,1949,1959,NA,16,"0","0","1",NA,NA,NA,NA,NA,NA
1537,275,1896,"0","0","Coastguard",57.72,1906,1906,1909,NA,13,"1",NA,NA,NA,NA,NA,NA,NA,NA
2931,920,1947,"1","1","Farm.Labourer",52.02,1951,1951,1962,NA,15,"1","0","1",NA,NA,NA,NA,NA,NA
2433,592,1923,"1","1","Coat.watcher",51.63,1931,1931,1936,1,13,"1",NA,NA,NA,NA,NA,NA,NA,NA
2828,850,1943,"1","1","Caretaker",58.56,1948,1948,1955,NA,12,"1","0","1",NA,NA,NA,NA,NA,NA
2632,720,1934,"0","0","Army.",57.72,1941,1941,1941,NA,7,"0","1",NA,1,NA,NA,NA,NA,NA
2818,841,1943,"1","1","Van.Driver",45.04,1948,1948,1953,NA,10,"1","0","1",NA,NA,NA,NA,NA,NA
1850,315,1909,"0","0","Boatman",57.2,1912,1912,1923,NA,14,"0","1",NA,1,NA,NA,NA,NA,NA
2207,459,1914,"0","0","Lightkeeper",51.63,1923,1923,1923,NA,9,"1",NA,NA,NA,NA,NA,NA,NA,NA
2996,970,1948,"1","1","Customs.Officer",61.5,1953,1953,1960,NA,12,"1","0","1",NA,NA,NA,NA,NA,NA
1663,1004,1902,"1","1","",NA,1909,1909,NA,NA,NA,"0","1",NA,1,NA,NA,NA,NA,NA
2926,881,1946,"0","0","Farmer",51.61,1951,1951,1958,NA,12,"1","0","1",NA,NA,NA,NA,NA,NA
1805,1004,1907,"1","1","",NA,1911,1911,1919,NA,12,"1",NA,NA,NA,NA,NA,NA,NA,NA
2657,1004,1930,"0","0","",NA,1942,1942,1942,NA,12,"1",NA,NA,NA,NA,NA,NA,NA,NA
2616,712,1935,"0","0","Shop.Manager",58.61,1940,1940,1944,NA,9,"1","0","1",NA,NA,NA,NA,NA,NA
2753,795,1939,"0","0","C.G.",57.72,1945,1945,1949,NA,10,"1",NA,NA,NA,NA,NA,NA,NA,NA
2798,828,1942,"0","0","Hotel",60.56,1947,1947,1957,NA,15,"0","1","0",1,NA,NA,NA,NA,NA
2232,471,1909,"0","0","Schoolmistress",58.13,1923,1923,1925,NA,16,"0","1","0",1,NA,NA,NA,NA,NA
3031,1004,1949,"0","0","A.M.W.D.",NA,1954,1954,1965,NA,16,"0","1","0",1,NA,NA,NA,NA,NA
2826,848,1943,"0","0","Labourer",34.52,1948,1948,1958,NA,15,"0","1",NA,1,NA,NA,NA,NA,NA
3006,977,1949,"0","0","Shop.Assistant",53.33,1953,1953,1964,NA,15,"1","0","1",NA,NA,NA,NA,NA,NA
2295,1004,1922,"0","0","",NA,1926,1926,1936,NA,14,"0",NA,NA,NA,NA,NA,NA,NA,NA
1779,1004,1906,"0","0","",NA,1909,1909,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA
2067,373,1913,"0","0","Soldier",38.7,1918,1918,1928,NA,15,"0","1",NA,1,NA,NA,NA,NA,NA
1531,271,1895,"0","0","Soldier,.R.G.A.",38.7,1906,1906,1906,NA,11,"1",NA,NA,NA,NA,NA,NA,NA,NA
2090,396,1908,"0","0","Postman",45.47,1918,1918,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA
1988,348,1909,"0","0","R.N.R.",57.72,1916,1916,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
1713,1004,1897,"0","0","",NA,1910,1910,1911,NA,14,"0","1","0",1,NA,NA,NA,NA,NA
1633,1004,1899,"0","0","",NA,1908,1908,1909,NA,10,"1",NA,NA,NA,NA,NA,NA,NA,NA
1875,1004,1908,"0","0","",NA,1913,1913,1922,NA,14,"0","1",NA,1,NA,NA,NA,NA,NA
2144,426,NA,"0","0","Lightkeeper",51.63,1920,1920,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
2927,869,1946,"1","1","Farmer",51.61,1951,1951,1958,NA,12,"1","0","1",NA,NA,NA,NA,NA,NA
1720,1004,1902,"1","1","",NA,1911,1911,1916,NA,14,"1",NA,NA,NA,NA,NA,NA,NA,NA
1676,1004,1897,"0","0","",NA,1909,1909,1910,1,13,"0",NA,NA,NA,NA,NA,NA,NA,NA
2801,830,1942,"1","1","Duchy.steward",66.45,1947,1947,1949,NA,7,"1","0","1",NA,NA,NA,NA,NA,NA
2664,707,1937,"1","1","Farmer",51.61,1942,1942,1946,NA,9,"1","0","1",NA,NA,NA,NA,NA,NA
2851,1004,1944,"1","1","",NA,1949,1949,1959,NA,15,"0","1","0",1,NA,NA,NA,NA,NA
2802,831,1942,"1","1","Hotel",60.56,1947,1947,1958,NA,16,"1","0","1",NA,NA,NA,NA,NA,NA
1206,55,1878,"1","1","Labourer",34.52,1889,1889,1890,NA,12,"0",NA,NA,NA,NA,NA,NA,NA,NA
2269,488,1912,"1","1","Caretaker",58.56,1925,1925,1926,NA,14,"0","1",NA,1,NA,NA,NA,NA,NA
2006,354,1908,"1","1","Soldier",38.7,1916,1916,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA
2786,820,1937,"0","0","Bank.Manager",71.98,1947,1947,1947,NA,10,"1","0","1",NA,NA,NA,NA,NA,NA
2061,1004,1914,"0","0","",NA,1918,1918,1923,NA,9,"0","0","1",NA,NA,NA,NA,NA,NA
2506,642,1929,"1","1","Engineer",82.83,1935,1935,1940,NA,11,"1","0","1",NA,NA,NA,NA,NA,NA
1404,213,1894,"1","1","Baker",39.63,1900,1900,1908,NA,14,"0",NA,NA,NA,NA,NA,NA,NA,NA
1350,192,1886,"1","1","Lightkeeper",51.63,1897,1897,1899,NA,13,"0",NA,NA,NA,NA,NA,NA,NA,NA
2102,402,1914,"1","1","Labourer",34.52,1919,1919,1919,NA,5,"1",NA,NA,NA,NA,NA,NA,NA,NA
1095,72,1877,"1","1","Sailor",50.99,1884,1884,1886,NA,9,"0",NA,NA,NA,NA,NA,NA,NA,NA
1413,203,1894,"1","1","Labourer",34.52,1900,1900,1908,NA,14,"0",NA,NA,NA,NA,NA,NA,NA,NA
1110,80,1878,"1","1","Mason",49.9,1885,1885,1891,NA,13,"0",NA,NA,NA,NA,NA,NA,NA,NA
2563,680,1931,"1","1","Wireless.Engineer",54.25,1937,1937,1941,NA,10,"0","1",NA,1,NA,NA,NA,NA,NA
1422,231,1892,"1","1","R.G.A.",57.72,1901,1901,1904,NA,12,"1",NA,NA,NA,NA,NA,NA,NA,NA
1437,141,1894,"1","1","Labourer",34.52,1901,1901,1908,NA,14,"0","1","0",1,NA,NA,NA,NA,NA
2630,718,1928,"1","1","Lightkeeper",51.63,1940,1940,1943,NA,15,"0","1",NA,1,NA,NA,NA,NA,NA
1149,98,1879,"1","1","Carpenter",50,1886,1886,1886,NA,7,"0",NA,NA,NA,NA,NA,NA,NA,NA
1224,98,1879,"1","1","Carpenter",50,1889,1889,1891,NA,12,"0",NA,NA,NA,NA,NA,NA,NA,NA
2191,437,1917,"1","1","Labourer",34.52,1922,1922,1931,NA,14,"0","1",NA,1,NA,NA,NA,NA,NA
1212,125,1882,"1","1","Carpenter",50,1889,1889,1896,NA,14,"0",NA,NA,NA,1203,34.52,1,3876,74
1228,33,1882,"1","1","Labourer",34.52,1890,1890,1896,NA,14,"0",NA,NA,NA,NA,NA,NA,NA,NA
1385,213,1893,"1","1","Baker",39.63,1899,1899,1907,NA,14,"0",NA,NA,NA,NA,NA,NA,NA,NA
1434,235,1895,"1","1","Labourer",34.52,1901,1901,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,3922,51
1486,260,1893,"1","1","Lightkeeper",51.63,1905,1905,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
1651,1004,1902,"1","1","",NA,1909,1909,1914,NA,12,"1",NA,NA,NA,NA,NA,NA,NA,NA
1499,267,1892,"1","1","Lightkeeper",51.63,1906,1906,1907,NA,15,"0","1","0",1,NA,NA,NA,NA,NA
1743,1004,1904,"1","1","",NA,1911,1911,1911,NA,7,"1",NA,NA,NA,NA,NA,NA,NA,NA
2756,797,1939,"1","1","Coastguard",57.72,1945,1945,1954,NA,15,"0","1","0",1,NA,NA,NA,NA,NA
2240,476,1917,"1","1","Farmer",51.61,1923,1923,1927,NA,10,"1",NA,NA,NA,NA,NA,NA,NA,NA
2012,357,1910,"1","1","Soldier",38.7,1916,1916,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
2397,564,1919,"1","1","Customs.Officer",61.5,1930,1930,1931,NA,12,"1",NA,NA,NA,NA,NA,NA,NA,NA
1714,1004,1901,"1","1","",NA,1910,1910,1914,NA,13,"1",NA,NA,NA,NA,NA,NA,NA,NA
2639,727,1936,"1","1","Labourer",34.52,1941,1941,1957,NA,NA,"0","1","0",1,NA,NA,NA,NA,NA
1951,332,1909,"1","1","Farmer",51.61,1915,1915,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA
2113,408,1910,"1","1","Coastguard",57.72,1919,1919,1926,NA,16,"0","1",NA,1,NA,NA,NA,NA,NA
1169,106,1875,"1","1","Coastguard",57.72,1887,1887,1887,NA,12,"0",NA,NA,NA,NA,NA,NA,NA,NA
1812,1004,1907,"1","1","",NA,1911,1911,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA
2617,713,1931,"1","1","Arthur",71.93,1940,1940,1940,NA,9,"0","1",NA,1,NA,NA,NA,NA,NA
2398,565,1921,"1","1","Customs.Officer",61.5,1930,1930,1931,NA,10,"1",NA,NA,NA,NA,NA,NA,NA,NA
1501,1004,1899,"1","1","",NA,1906,1906,1913,NA,14,"0","1","0",1,NA,NA,NA,NA,NA
1040,37,1875,"1","1","Farmer",51.61,1881,1881,1888,NA,13,"0",NA,NA,NA,924,51.61,5,NA,NA
1106,78,NA,"1","1","Mason",49.9,1885,1885,1885,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA
2456,607,1926,"0","0","Royal.Navy",57.72,1932,1932,1935,2,9,"1",NA,NA,NA,NA,NA,NA,NA,NA
1591,1004,1893,"1","1","",NA,1907,1907,1908,NA,15,"0","1","0",1,NA,NA,NA,NA,NA
1159,21,1875,"1","1","Farmer",51.61,1886,1886,1888,NA,13,"0",NA,NA,NA,NA,NA,NA,NA,NA
1045,21,1875,"1","1","Farmer",51.61,1881,1881,1887,NA,12,"0",NA,NA,NA,NA,NA,NA,NA,NA
1182,113,1876,"1","1","Lightkeeper",51.63,1887,1887,1889,NA,13,"0",NA,NA,NA,NA,NA,NA,NA,NA
2220,465,1914,"1","1","Un.Methodist",74.23,1923,1923,1925,NA,11,"1",NA,NA,NA,NA,NA,NA,NA,NA
2431,590,1923,"0","0","Quarryman",47.22,1931,1931,1931,NA,8,"0","1",NA,1,NA,NA,NA,NA,NA
2965,946,1947,"0","0","Farm.Labourer",52.02,1952,1952,1953,NA,6,"1",NA,NA,NA,NA,NA,NA,NA,NA
1567,290,1898,"0","0","Labourer",34.52,1906,1906,1913,NA,15,"0","1","0",1,NA,NA,NA,NA,NA
1648,1004,1900,"0","0","",NA,1908,1908,1913,NA,13,"1",NA,NA,NA,NA,NA,NA,NA,NA
1939,1004,1911,"1","1","",NA,1915,1915,1924,NA,13,"0","1",NA,1,NA,NA,NA,NA,NA
1616,1004,1901,"0","0","",NA,1907,1907,1915,NA,14,"0","1","0",1,NA,NA,NA,NA,NA
3042,1004,1946,"0","0","",NA,1955,1955,1955,NA,9,"0",NA,NA,NA,NA,NA,NA,NA,NA
2590,696,1934,"0","0","Farm.Labourer",52.02,1939,1939,1949,NA,15,"0","1",NA,1,NA,NA,NA,NA,NA
2615,711,1935,"0","0","Stoker.(Seaman)",44.56,1940,1940,1946,NA,11,"1","0","1",NA,NA,NA,NA,NA,NA
2648,733,1934,"0","0","Seaman",50.99,1941,1941,1943,NA,9,"1",NA,NA,NA,NA,NA,NA,NA,NA
2562,680,1932,"0","0","Wireless.Engineer",54.25,1937,1937,1941,NA,9,"0","1",NA,1,NA,NA,NA,NA,NA
2611,1004,1934,"0","0","Metereological.",NA,1940,1940,1940,NA,6,"0","1",NA,1,NA,NA,NA,NA,NA
2897,894,1946,"0","0","Fisherman",52.66,1950,1950,1961,NA,15,"0",NA,NA,NA,NA,NA,NA,NA,NA
2877,880,1944,"0","0","Farmer",51.61,1949,1949,1955,NA,11,"1",NA,NA,NA,NA,NA,NA,NA,NA
2550,484,1930,"0","0","Farmer",51.61,1937,1937,1944,NA,14,"0","1",NA,1,NA,NA,NA,NA,NA
1767,1004,1905,"0","0","",NA,1909,1909,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA
2482,624,1929,"0","0","Labourer",34.52,1934,1934,1940,NA,11,"0","0","1",NA,NA,NA,NA,NA,NA
2333,370,1923,"0","0","Farmer",51.61,1927,1927,1937,NA,14,"0","1",NA,1,NA,NA,NA,NA,NA
2774,811,NA,"0","0","Sailor",50.99,1946,1946,1949,NA,NA,"1","0","1",NA,NA,NA,NA,NA,NA
2501,525,NA,"1","1","Farmer",51.61,1935,1935,1941,NA,NA,"0","1",NA,1,NA,NA,NA,NA,NA
1941,1004,1912,"1","1","",NA,1915,1915,1919,NA,7,"0",NA,NA,NA,NA,NA,NA,NA,NA
2565,666,1932,"1","1","Farmer",51.61,1938,1938,1942,NA,10,"0","1",NA,1,NA,NA,NA,NA,NA
2607,707,1934,"1","1","Farmer",51.61,1939,1939,1944,NA,10,"1","0","1",NA,NA,NA,NA,NA,NA
2711,766,1939,"1","1","R.A.F.",57.72,1944,1944,1954,NA,15,"0","1","0",1,NA,NA,NA,NA,NA
3010,979,1949,"1","1","Shop.Manager",58.61,1953,1953,1964,NA,15,"1","0","1",NA,NA,NA,NA,NA,NA
2502,640,1930,"1","1","Labourer",34.52,1935,1935,1944,NA,14,"0","1",NA,1,NA,NA,NA,NA,NA
2320,509,1922,"0","0","Seaman",50.99,1927,1927,1936,NA,14,"0","1",NA,1,NA,NA,NA,NA,NA
1643,1004,1901,"0","0","",NA,1908,1908,1913,NA,12,"1",NA,NA,NA,NA,NA,NA,NA,NA
1529,271,1894,"0","0","Soldier,.R.G.A.",38.7,1906,1906,1906,NA,12,"1",NA,NA,NA,NA,NA,NA,NA,NA
1522,268,1894,"0","0","Boatman",57.2,1906,1906,1908,NA,14,"0","1","0",1,NA,NA,NA,NA,NA
2364,541,1915,"0","0","Draper",50.04,1928,1928,1928,NA,13,"1",NA,NA,NA,NA,NA,NA,NA,NA
2253,1004,NA,"0","0","",NA,1924,1924,1925,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
1547,282,1894,"0","0","Labourer",34.52,1906,1906,1910,NA,16,"0","1","0",1,NA,NA,NA,NA,NA
1949,1004,1905,"0","0","",NA,1915,1915,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA
2545,670,1931,"1","1","Labourer",34.52,1937,1937,1945,1,14,"0","1",NA,1,NA,NA,NA,NA,NA
2340,524,1922,"1","1","Labourer",34.52,1928,1928,1937,NA,15,"0","1",NA,1,NA,NA,NA,NA,NA
1948,1004,1910,"1","1","",NA,1915,1915,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA
1232,130,1881,"1","1","Labourer",34.52,1890,1890,1894,NA,13,"0",NA,NA,NA,NA,NA,NA,NA,NA
2068,380,1907,"1","1","Signalman",47.79,1918,1918,1919,NA,12,"1",NA,NA,NA,NA,NA,NA,NA,NA
1483,259,1895,"1","1","Soldier",38.7,1905,1905,1906,NA,11,"1",NA,NA,NA,NA,NA,NA,NA,NA
2427,586,1926,"1","1","Clerk",58.68,1931,1931,1937,NA,11,"1","0","1",NA,NA,NA,NA,NA,NA
1864,1004,1909,"1","1","",NA,1912,1912,1923,NA,14,"0","1",NA,1,NA,NA,NA,NA,NA
2656,740,1936,"0","0","Labourer",34.52,1942,1942,1950,NA,14,"0","1","0",1,NA,NA,NA,NA,NA
1804,1004,1906,"0","0","",NA,1911,1911,1921,NA,15,"0","1",NA,1,NA,NA,NA,NA,NA
